cust_id,credit_actual_dt,credit_mat_dt,credit_lmt,credit_term,to_credit_lmt,to_credit_term
ly18977236955,-362,3958,23750.0,4319,23750.0,1228.0
zyw359655187,199,3958,5000.0,3758,5000.0,2540.3333333333335
13058548774_p,-259,305,22500.0,563,22500.0,563.0
jd_40acd24ab2c0d,-21,3958,24500.0,3978,23166.666666666668,1542.6666666666667
13760940831_p,-4,305,12500.0,308,12500.0,308.0
jd_44702441b1fdc,-861,3958,37500.0,4818,34166.666666666664,2991.5
1893201444-152929,-708,3958,7500.0,4665,4000.0,2381.875
13522886715_p,-81,305,9500.0,385,8550.0,385.0
wdQWIcZxHsuBge,-34,3958,9500.0,3991,8687.5,2164.5
jd_64e3c3124c19f,210,3958,6125.0,3747,6125.0,550.625
jd_763cc48b1feff,48,3958,13000.0,3909,11500.0,2082.5
jd_556cbe0fd0bca,30,305,11500.0,274,11500.0,274.0
18504447775_p,-669,3958,30750.0,4626,25467.391304347828,2243.608695652174
jd_518db663a0c72,200,305,3750.0,104,3750.0,104.0
jd_6ba9a3b69e0a5,254,305,24750.0,50,24750.0,50.0
va903b,24,3958,45000.0,3933,37500.0,1497.6666666666667
hean762463126,245,3958,7500.0,3712,7500.0,2668.285714285714
ethanet,191,3958,5000.0,3766,5000.0,569.625
jd_xTsyGewBsnek,-1,3958,4375.0,3958,4375.0,3958.0
jd_4fe9ded786d36,263,305,5000.0,41,5000.0,41.0
jd_44dcc91c6bd1e,-18,305,37500.0,322,37500.0,322.0
w15985327137,-49,305,12500.0,353,12500.0,353.0
jd_627d30e195593,-612,305,10000.0,916,10000.0,916.0
jd_57f74e77d57e1,90,3958,17000.0,3867,16600.0,3136.4
jd_794e80518ca29,173,305,7500.0,131,7500.0,131.0
jd_6b4f516527dd4,221,305,5000.0,83,5000.0,83.0
jd_6037fb6318646,-436,3958,62500.0,4393,62500.0,1470.6
sh15999524011,-97,3958,14000.0,4054,13850.0,1862.2
jd_651c5a9fdb996,-768,305,24750.0,1072,19250.0,1072.0
jd_598cb1a9df985,63,305,18000.0,241,17000.0,241.0
tangyining528,-667,305,55000.0,971,55000.0,971.0
18379277716_p,-350,3958,28125.0,4307,23437.5,2480.5
jd_4f8e169420a3e,-172,3958,30625.0,4129,27500.0,3215.75
wdCATrMYsaarjk,277,3958,11250.0,3680,11250.0,3192.9333333333334
jd_44e96ce486727,182,3958,4000.0,3775,4000.0,1491.875
jd_7963b968a91a2,218,3958,17500.0,3739,17500.0,3008.4
jd_48291e00ac9d2,185,3958,8750.0,3772,8750.0,1945.5
jd_573f283f6f04d,-80,3958,16875.0,4037,16875.0,2471.4285714285716
jd_581753e7a3427,214,3958,5000.0,3743,5000.0,1003.25
15800014230_p,215,3958,10000.0,3742,10000.0,2698.285714285714
wdcZDYvsPsTqGF,260,305,17500.0,44,17500.0,44.0
jd_77e357ce71105,189,305,15750.0,115,15750.0,115.0
537644269-509901,-229,3958,35000.0,4186,35000.0,2724.8
13773108121_p,-652,3958,16250.0,4609,15833.333333333334,1564.8333333333333
zhoubo871600,-835,305,35000.0,1139,35000.0,1139.0
wdfOpgGdsteOKo,-39,305,11250.0,343,11250.0,343.0
jd_5691a17dc3e87,99,305,12375.0,205,12375.0,205.0
jd_7375b3db75542,91,3958,12500.0,3866,12500.0,2404.8
jd_5204eb8ddcab6,-400,305,12500.0,704,12500.0,704.0
jd_65ae9d5a8595e,-588,3958,23625.0,4545,23625.0,2718.5
物是人非情在,-634,305,48750.0,938,48750.0,938.0
578914777,38,3958,7250.0,3919,7019.2307692307695,1671.0
Zombie丶yet1,-81,305,9000.0,385,7750.0,385.0
jd_413e210d6b727,-40,3958,23750.0,3997,23437.5,1257.25
wdStiDaKgUQwzp,255,305,25000.0,49,25000.0,49.0
15260393540_p,-413,305,12500.0,717,12500.0,717.0
jd_65dba1c00a1aa,-293,305,25000.0,597,25000.0,597.0
yinjiekeji,-648,305,37500.0,952,37500.0,952.0
jd_47eea7fa37196,6,305,10000.0,298,10000.0,298.0
jd_4d8b11ef9d8ae,-319,3958,33750.0,4276,33750.0,4276.0
jd_7dbede4288f6a,-602,305,47500.0,906,47500.0,906.0
就是奔你来的,-456,3958,27500.0,4413,27500.0,4413.0
jd_760aaf7a19672,235,3958,17500.0,3722,17500.0,1286.6666666666667
小丸子19891011,-31,305,17500.0,335,17500.0,335.0
328209001-215011,-38,305,22500.0,342,22395.833333333332,342.0
jd_745c3d03d1650,-107,3958,25125.0,4064,25125.0,1324.25
218570888-832817,-628,3958,47500.0,4585,47500.0,2470.1052631578946
jd_7db82aea2bd11,-850,3958,43250.0,4807,43181.818181818184,2814.4545454545455
亭的儿sunny,-586,3958,65750.0,4543,65609.375,1346.625
zmzzjl,-612,305,13750.0,916,13750.0,916.0
15720580066_p,160,3958,9250.0,3797,8859.375,1513.875
jd_7151ee2a16fd6,-401,305,25000.0,705,25000.0,705.0
jd_7a9b4533a2083,169,3958,8625.0,3788,8625.0,1961.5
jd_4b0561a08ca09,46,3958,11250.0,3911,11250.0,1719.2
jd_75741440c6da0,-128,305,8750.0,432,8750.0,432.0
夜灬湮灭,-60,3958,12000.0,4017,11812.5,1277.25
g528539121,-556,305,41250.0,860,41250.0,860.0
jd_6baa71911bdd5,144,3958,19250.0,3813,19250.0,3813.0
jd_50541b46e364c,105,3958,21250.0,3852,21250.0,1660.2
jd_5722a7ebd17de,-408,3958,55000.0,4365,44011.36363636364,2372.4545454545455
panjing0220,-52,3958,62500.0,4009,62500.0,2182.5
15808915434_p,-590,305,25000.0,894,25000.0,894.0
144016998-75393928,-840,3958,45000.0,4797,45000.0,3579.3333333333335
语无伦次的萌,-47,3958,49375.0,4004,45073.529411764706,565.8823529411765
jd_527712d74f5b2,-108,3958,45000.0,4065,43125.0,3151.75
jd_707f0921ce46f,-668,305,30000.0,972,30000.0,972.0
jd_65c61cdd3977d,-187,3958,11375.0,4144,10420.454545454546,1819.3636363636363
jd_58fec5ac35db0,-613,3958,12500.0,4570,12500.0,2134.6666666666665
jd_687b10b4565b8,-257,3958,13500.0,4214,12886.363636363636,2885.6363636363635
18321137556_p,-335,3958,31250.0,4292,28750.0,3074.3333333333335
jd_5a829b72eb33a,-395,305,8750.0,699,8750.0,699.0
jd_7aae6a1bd4011,-605,3958,37500.0,4562,27500.0,1639.6
jd_418f7540370c2,222,3958,16250.0,3735,13823.529411764706,2015.9411764705883
hj3266,-32,3958,14500.0,3989,14500.0,3989.0
jd_7af88a2d5dde1,-127,3958,52750.0,4084,48083.333333333336,2257.5
jd_51a157aa4fff2,-53,305,31250.0,357,31250.0,357.0
wdplCJsesaVgeU,279,3958,11250.0,3678,11250.0,3678.0
陈小末1225,-321,305,23625.0,625,23625.0,625.0
洪米娜1989,-409,305,21250.0,713,21250.0,713.0
jd_7be37f77c86af,-915,305,31250.0,1219,31250.0,1219.0
13422933755_p,-66,305,11250.0,370,11250.0,370.0
13845354008,-632,3958,23750.0,4589,18541.666666666668,1544.8333333333333
15914919500_p,-286,305,50000.0,590,50000.0,590.0
jd_5b6f519ccce3c,165,305,12250.0,139,9625.0,139.0
谭升平,-925,305,66250.0,1229,66250.0,1229.0
jackie061207,-326,3958,26250.0,4283,26250.0,2091.2
wdwHDYmgvuksuV,-237,3958,19750.0,4194,19750.0,1845.642857142857
jd_4155f322422c3,-40,3958,13750.0,3997,13750.0,2048.733333333333
亿童好,178,305,12000.0,126,12000.0,126.0
jd_774d8d990181d,61,305,17000.0,243,14333.333333333334,243.0
jd_4abac21eca46a,-53,3958,29750.0,4010,29750.0,3488.1428571428573
xuweida1458,-892,3958,56250.0,4849,56250.0,3631.3333333333335
洛丽塔芯,260,3958,20625.0,3697,20625.0,2479.3333333333335
jd_596ed672863c9,-256,3958,50000.0,4213,44375.0,1701.5625
jd_62962b6b7d33a,178,305,57500.0,126,57500.0,126.0
jd_7bf7210c9a0f1,145,305,3750.0,159,3750.0,159.0
jd_7156ff2441f7d,-675,305,8750.0,979,8750.0,979.0
jd_5d79b7a91a557,-15,3958,15500.0,3972,14775.0,1780.2
13530781749_p,-412,305,18750.0,716,18750.0,716.0
u_628089fc27ad5,101,3958,53500.0,3856,53500.0,2812.285714285714
wdBtMcoidUNUik,-33,3958,21875.0,3990,18981.48148148148,1689.962962962963
jd_46ae882a21c69,-97,305,39375.0,401,29531.25,401.0
jd_7f7412355d6d6,-67,3958,17875.0,4024,17875.0,4024.0
jd_53ef4fa35626b,98,305,17500.0,206,17500.0,206.0
卢华健,-620,3958,66250.0,4577,66250.0,2141.6666666666665
13556039989_p,-351,3958,47500.0,4308,47500.0,1263.8333333333333
jd_5a994911590cb,-239,3958,43500.0,4196,43500.0,4196.0
jd_4240bb8be245d,20,3958,6250.0,3937,6250.0,2110.5
jd_62440489e9f0a,-117,305,20000.0,421,20000.0,421.0
jd_65fddb0c84d15,164,3958,7500.0,3793,7500.0,3793.0
wdNZctmqeGTGvtz,-33,3958,25750.0,3990,17000.0,1798.2
jd_7d1fcd296cf76,141,305,11250.0,163,11250.0,163.0
jd_4c34677acf484,204,3958,10000.0,3753,7500.0,1317.6666666666667
jd_4d95d46de1561,110,3958,7000.0,3847,7000.0,3116.4
jd_4bf9da276c6a9,14,305,8500.0,290,8500.0,290.0
jd_6454ec9c04924,-470,3958,25125.0,4427,18888.88888888889,1991.6666666666667
jd_71d676adb281e,127,305,9875.0,177,9875.0,177.0
a262652674,-122,3958,28125.0,4079,26781.25,3165.75
jd_77a4b8d5f5d3f,-717,3958,50000.0,4674,50000.0,3345.6363636363635
cqwzb,231,305,8750.0,73,8750.0,73.0
星仔1314购物地带,194,3958,7500.0,3763,7500.0,1936.5
wdNZQYlMLvMXIry,252,305,17500.0,52,17500.0,52.0
jd_672d44dab540a,33,3958,24750.0,3924,22750.0,1488.6666666666667
524696640-71859235,102,3958,13750.0,3855,13750.0,2028.5
wengjunying91,-416,305,37500.0,720,37500.0,720.0
wdNnJhltyEcdIeQ,-88,3958,13750.0,4045,11250.0,1609.6666666666667
jd_7eaa9b23eee7d,229,3958,3375.0,3728,3375.0,2510.3333333333335
jd_6d65ee6f4d68e,140,3958,7500.0,3817,7500.0,1990.5
弑心落颜无尘,-345,305,13750.0,649,13750.0,649.0
jd_75cf8fcb03191,-264,305,35000.0,568,35000.0,568.0
jd_79a58711aca22,-84,3958,45000.0,4041,37500.0,2214.5
hopelijie,14,3958,33750.0,3943,17583.333333333332,2725.3333333333335
jd_7727b29ec4a61,3,3958,32000.0,3954,25083.333333333332,2736.3333333333335
林荫amanda,-47,3958,33750.0,4004,27500.0,1162.7777777777778
jd_636e2d7567898,-940,3958,36250.0,4897,36250.0,1609.3
熊华猛1986,-832,3958,25000.0,4789,25000.0,2759.5555555555557
飞猪1988,-2,3958,13625.0,3959,13625.0,2132.5
18685223043_p,241,305,7500.0,63,7500.0,63.0
jd_58b77ca645000,142,3958,7000.0,3815,6850.0,892.6
jd_44def89e5e91a,254,3958,8750.0,3703,8750.0,1876.5
jd_5869941dab8e0,350,3958,20000.0,3607,20000.0,3607.0
jmgch,16,3958,23750.0,3941,15096.153846153846,2536.0
二舅二了,92,3958,5000.0,3865,3333.3333333333335,1429.6666666666667
jd_4a1f0af650158,-462,305,15000.0,766,15000.0,766.0
yxw0728,121,3958,12375.0,3836,12375.0,3836.0
jd_52e9ceca3b3d3,211,3958,6250.0,3746,6250.0,1554.2
jd_5c40c8c7ad96a,239,3958,5000.0,3718,5000.0,3718.0
jd_6503a074625b9,-620,3958,48750.0,4577,48750.0,2385.2
shanzhashuwangba,-254,3958,21875.0,4211,21875.0,2384.5
吴墨铭,9,305,22500.0,295,22500.0,295.0
沉默的人们啊,-421,3958,20000.0,4378,20000.0,2551.5
jd_568bc20473dd0,-609,3958,43750.0,4566,43750.0,4566.0
15581241229_p,-631,305,26250.0,935,25416.666666666668,935.0
jd_7565f0601b5c6,-405,305,13750.0,709,13750.0,709.0
jd_5f5d849a33435,254,3958,8750.0,3703,8750.0,2485.3333333333335
jd_59c88f64602d0,-217,305,25000.0,521,25000.0,521.0
jd_4e5bdf368fe4a,115,3958,15000.0,3842,13437.5,3233.1666666666665
wujindanny_m,-826,3958,88750.0,4783,88750.0,2956.5
汤捷明,222,3958,7500.0,3735,7500.0,2517.3333333333335
jd_40b1b87ef0021,-34,305,18750.0,338,18750.0,338.0
jd_705317e8a4a26,248,305,16250.0,56,16250.0,56.0
13814211331_p,-416,3958,41000.0,4373,41000.0,3916.375
jd_6befbb9bc0229,-116,3958,13750.0,4073,13260.869565217392,1214.1304347826087
jd_70b24abbe1a6e,-182,3958,38500.0,4139,36142.857142857145,2312.5
69608130-647631,98,3958,17500.0,3859,17500.0,2032.5
zhao7077,182,305,7500.0,122,7500.0,122.0
jd_7b6dcc7df5c8d,212,3958,11250.0,3745,11250.0,1918.5
jd_4527a5965ed38,143,3958,20625.0,3814,19250.0,1622.2
jd_5bd461bf8e3e9,361,3958,6250.0,3596,6250.0,3596.0
kongliyu2539869739,-748,305,47125.0,1052,47125.0,1052.0
jd_53a1313e7cf8b,39,3958,31500.0,3918,27500.0,1634.875
499397160-192374,-937,3958,95000.0,4894,95000.0,3676.3333333333335
18821952611_p,-393,3958,18750.0,4350,18750.0,1361.1818181818182
1516125622_m,75,305,21000.0,229,17875.0,229.0
灼凉,-436,305,27500.0,740,27500.0,740.0
18672758202_p,241,3958,20000.0,3716,20000.0,2802.75
6156263-78125460,-709,3958,29375.0,4666,24687.5,2839.5
忐忑猫,-508,3958,62500.0,4465,62500.0,4465.0
jd_43faa651dc7ef,220,305,3750.0,84,3750.0,84.0
jd_69f5fce53af52,-56,3958,22750.0,4013,22750.0,3607.1111111111113
jd_66080213ef902,-956,3958,35000.0,4913,35000.0,3695.3333333333335
飓风86,-571,305,37500.0,875,35416.666666666664,875.0
jd_67a495ff279c9,-321,305,22500.0,625,22500.0,625.0
wdNHQXVKtDJCasC,164,3958,6125.0,3793,6125.0,3793.0
崔成860,-558,3958,24375.0,4515,22500.0,3297.3333333333335
jd_4175dc481a7b3,5,3958,17500.0,3952,17500.0,1864.5714285714287
mmy251950386,21,305,36250.0,283,36250.0,283.0
chen125803,-413,305,8750.0,717,8750.0,717.0
wdNZKAtmELQOdnD,142,305,14375.0,162,13916.666666666666,162.0
wdvaecYeAYtSIO,250,3958,17500.0,3707,17500.0,3098.1666666666665
jd_5cbb195fd25db,-29,305,17500.0,333,17500.0,333.0
jd_5e843b068f6be,-85,305,28000.0,389,22666.666666666668,389.0
jd_405f1b215ce26,108,305,25000.0,196,25000.0,196.0
qadwunan,182,3958,33750.0,3775,18875.0,1948.5
jd_6511fbca04e75,-386,305,12500.0,690,12500.0,690.0
霹雳大壮壮,-447,3958,37500.0,4404,37500.0,4404.0
13553950557_p,-408,305,18750.0,712,18750.0,712.0
jd_7531244bc2a73,164,3958,13750.0,3793,9736.111111111111,2169.4444444444443
1769263261shuxiaoxi,41,3958,22000.0,3916,21718.75,2546.125
Angela_baby11,-297,3958,46875.0,4254,46875.0,4254.0
jd_59559ca4bf53a,209,3958,13750.0,3748,13750.0,2530.3333333333335
黎力升,-120,3958,5625.0,4077,4875.0,2615.8
lb457012192,357,3958,22500.0,3600,22500.0,3600.0
jd_6ecb9c301d8f4,54,305,21250.0,250,21250.0,250.0
jd_6e06b5a5943f4,237,305,5000.0,67,5000.0,67.0
jd_7c56667db62b0,120,3958,5750.0,3837,5750.0,3837.0
chenguyue,-1065,3958,48750.0,5022,48750.0,1916.95
jd_457302a977878,-354,305,31250.0,658,31250.0,658.0
jd_6a320fef5352b,140,305,22750.0,164,20650.0,164.0
15850932009_p,172,3958,21250.0,3785,20694.444444444445,2567.3333333333335
jd_5d8a5e9551967,189,3958,11250.0,3768,11250.0,1158.7142857142858
wdCNAuikqwtLGl,-50,305,8250.0,354,8250.0,354.0
lyg197219,-437,3958,24375.0,4394,20000.0,2202.2
494426624-543304,-508,305,18750.0,812,18750.0,812.0
jd_543e61b1cd80b,-237,305,5625.0,541,4687.5,541.0
知足者常乐158,154,3958,10000.0,3803,8750.0,1976.5
ccwww2008,-341,3958,33750.0,4298,33750.0,1641.2727272727273
jd_77696b8d44ed0,-94,305,4375.0,398,4375.0,398.0
jd_40824009bf412,13,305,45000.0,291,45000.0,291.0
jd_535d059fc30e6,-401,305,38750.0,705,38750.0,705.0
z15347954148,202,3958,18750.0,3755,18750.0,1928.5
jd_50666c696b11a,-452,3958,22500.0,4409,18928.571428571428,1538.7857142857142
jd_777dadd8cca45,209,3958,8750.0,3748,8750.0,2286.8
jd_6f13a5f5cde47,77,3958,20500.0,3880,19111.11111111111,2256.4444444444443
68896880-716522,291,3958,10000.0,3666,10000.0,3666.0
jd_66761456dcc5f,324,3958,17500.0,3633,17500.0,3633.0
refire11,-291,3958,36250.0,4248,36250.0,2421.5
jd_6b4ceaeb73b6b,26,305,13750.0,278,13750.0,278.0
jd_661296e24899a,-137,3958,18750.0,4094,18750.0,1658.6666666666667
jd_4690e36571c8c,108,3958,37500.0,3849,37500.0,2631.3333333333335
liaozhuantong,18,3958,57250.0,3939,34791.666666666664,894.8333333333334
DoXing,-980,3958,83750.0,4937,83750.0,3110.5
jd_7b803257b0815,262,305,7500.0,42,7500.0,42.0
cheng59240,-1030,3958,11375.0,4987,9843.75,2551.6666666666665
wdxutVtxsATvPj,-305,305,16250.0,609,16250.0,609.0
18676067277_p,-580,305,35625.0,884,35625.0,884.0
ltao198868,-256,305,18750.0,560,18750.0,560.0
乄宝贝老公灬,-20,305,8750.0,324,8750.0,324.0
wdBZpoFcEsMSGe,66,305,16250.0,238,16250.0,238.0
jd_5be3eb2f7cf4f,229,3958,6250.0,3728,6250.0,480.8888888888889
jd_6249b838cb579,-152,305,17500.0,456,17500.0,456.0
jd_4002171e86a4c,-42,3958,6250.0,3999,6250.0,954.8333333333334
jd_79d05dbd8566b,131,3958,6125.0,3826,6125.0,1634.2
jd_5938bf6e905a1,-101,305,25000.0,405,25000.0,405.0
jd_4b79acdce4945,23,305,20000.0,281,18104.166666666668,281.0
wddFZxoIKcNGqb,215,305,7500.0,89,7500.0,89.0
jd_4911a3ce76c7b,144,305,10500.0,160,10500.0,160.0
xiang520_,96,3958,5625.0,3861,5625.0,2034.5
13604075152_p,-168,3958,32500.0,4125,30625.0,2298.5
ghost4200,103,305,50000.0,201,50000.0,201.0
jd_56e7b08a4e26e,-322,3958,29125.0,4279,29125.0,4279.0
jd_77e32ea5e2dae,-609,3958,52500.0,4566,42000.0,1643.6
73995974-705140,-862,3958,63750.0,4819,63750.0,4819.0
u_4101eb04f776b,206,305,16875.0,98,16875.0,98.0
yang953320_m,-39,3958,18750.0,3996,18750.0,647.4166666666666
282973638-450438,-630,3958,45000.0,4587,45000.0,3369.3333333333335
jd_671bf7fbe2152,-4,3958,8750.0,3961,8750.0,2134.5
jd_791138e04f6d0,14,305,35000.0,290,28700.0,290.0
jd_5866d053feddf,-94,3958,37500.0,4051,26000.0,1128.6
jd_4e20f0b99fccc,57,3958,7500.0,3900,7500.0,2073.5
jd_41ee6e09ac834,97,305,12375.0,207,12375.0,207.0
charles0423,-334,3958,62500.0,4291,62500.0,1855.6666666666667
jd_4e9af4b24ca29,-54,3958,31250.0,4011,31250.0,2184.5
jd_4032067f5fba2,182,3958,6125.0,3775,6125.0,3775.0
jd_6d66b6919f140,-387,305,35000.0,691,35000.0,691.0
夜幕下的凌晨,-12,3958,23000.0,3969,23000.0,721.8888888888889
jd_72bd8908c49ff,127,3958,12500.0,3830,10675.0,2368.8
jd_436b0d86296aa,55,305,9750.0,249,9750.0,249.0
jd_6926c21afbd9a,-603,305,34500.0,907,34375.0,907.0
jd_47af1fbc995ed,-468,305,18750.0,772,18750.0,772.0
lixiaohua911,-76,3958,42500.0,4033,42500.0,2815.3333333333335
jd_4854f752eb5a4,-597,3958,20000.0,4554,20000.0,3640.75
13303121242_p,-622,3958,14625.0,4579,12375.0,2143.6666666666665
tingting258369,-857,3958,27500.0,4814,27500.0,4814.0
250149488_m,-389,305,37500.0,693,37500.0,693.0
158618902-73675817,-397,3958,22500.0,4354,22500.0,2527.5
jd_48f9f726d522c,-852,3958,36625.0,4809,36625.0,3895.75
a15153487615,-613,3958,51250.0,4570,51250.0,2134.6666666666665
18662539950_p,-59,3958,12500.0,4016,12500.0,4016.0
jd_57a38431b578d,369,3958,7500.0,3588,7500.0,3588.0
wdpoKCoUIHtZas,-315,305,25000.0,619,25000.0,619.0
jd_6484596f981b8,-43,3958,13000.0,4000,12400.0,3269.4
jd_477392a10add7,-506,3958,31875.0,4463,23906.25,1723.25
jd_4f3fd60c89369,14,305,17500.0,290,17500.0,290.0
jd_5fde9572df23c,91,3958,6250.0,3866,6250.0,2952.75
a15068280718,137,305,6250.0,167,6250.0,167.0
jd_7978bb532ed82,177,3958,8000.0,3780,7375.0,1344.6666666666667
jd_4628321e865d0,226,305,7500.0,78,7500.0,78.0
jd_7f1f91709a085,54,3958,20875.0,3903,20875.0,2441.8
jd_7f00cee0833f8,-128,3958,17750.0,4085,17600.0,2380.266666666667
吊着的幽兰,-657,3958,65000.0,4614,65000.0,3396.3333333333335
1007081987,-416,305,62500.0,720,62500.0,720.0
13566828858_p,128,305,18000.0,176,16200.0,176.0
谢群佑,-524,3958,53750.0,4481,53750.0,3567.75
jd_519ee53dc1595,-44,3958,7500.0,4001,5625.0,4001.0
qwe921215,-943,3958,63750.0,4900,63750.0,3073.5
fp8960,-654,305,68250.0,958,67750.0,958.0
jd_5f895b43fdb80,224,305,10500.0,80,10500.0,80.0
jd_65fc01113219b,225,3958,8750.0,3732,8750.0,809.6
1905059677_m,-715,3958,56250.0,4672,53125.0,3758.75
13430689404_p,-17,305,45750.0,321,30444.444444444445,321.0
jcjcjc008,-322,305,45500.0,626,45500.0,626.0
jd_7f45fbbc30459,214,3958,7500.0,3743,7500.0,2281.8
斜阳异路,160,3958,30750.0,3797,30037.5,2335.8
wdnTQUtRBSvBzQ,226,3958,27500.0,3731,27500.0,2513.3333333333335
ww0126ww,-497,3958,30000.0,4454,24375.0,2627.5
jd_4c7703552deaf,-345,3958,45000.0,4302,34375.0,2475.5
jd_5b6c03f62bf45,-664,305,8750.0,968,8750.0,968.0
jd_476b1ba13d098,138,3958,21250.0,3819,21250.0,1992.5
8569879-577391,-565,3958,23750.0,4522,14416.666666666666,2086.6666666666665
7618111-992625,-529,3958,42000.0,4486,33357.142857142855,1876.7142857142858
jd_6be013be6ecd6,-649,3958,63125.0,4606,63125.0,2779.5
18217513017_p,-681,3958,22750.0,4638,21125.0,3268.125
loki_omi,-52,305,6250.0,356,6250.0,356.0
15066147572_p,-31,305,21250.0,335,20833.333333333332,335.0
jd_6efe613c3f897,208,305,6750.0,96,6750.0,96.0
jd_GBoZgvJIibZy,221,305,20000.0,83,20000.0,83.0
jd_44d0f6c95eb60,141,3958,19875.0,3816,18937.5,3207.1666666666665
13728896280_p,-309,3958,18750.0,4266,18750.0,1830.6666666666667
jd_4c7bff597d36d,-298,305,14375.0,602,13958.333333333334,602.0
jd_48b7db14560b7,148,3958,7500.0,3809,7222.222222222223,1779.5555555555557
jd_4493de796624e,257,3958,17500.0,3700,17500.0,2238.8
jd_547fdbe21b3a2,222,305,3750.0,82,3750.0,82.0
jd_4929fefe56af6,111,3958,7500.0,3846,7500.0,3237.1666666666665
jd_6272c902d1677,-275,3958,14625.0,4232,13660.714285714286,2666.4285714285716
huguo勇,-209,305,18750.0,513,18750.0,513.0
jd_51a92377c39b0,-465,3958,10625.0,4422,7884.615384615385,1331.0
jd_6c61611bba878,175,3958,6250.0,3782,6250.0,1752.5555555555557
xrl260932315,368,3958,6250.0,3589,6250.0,3589.0
jd_674024d787e8f,118,3958,18000.0,3839,17333.333333333332,1809.5555555555557
771203095_m,224,3958,17500.0,3733,17500.0,2819.75
jd_46ec8ad327e4a,289,3958,8750.0,3668,8750.0,3668.0
18091646707_p,-520,305,27500.0,824,27500.0,824.0
jd_5191266167cf5,263,3958,18750.0,3694,18750.0,1258.6666666666667
873584558_m,-509,3958,37375.0,4466,28910.714285714286,1334.857142857143
spring760210,-368,3958,80000.0,4325,80000.0,2996.6363636363635
18710865440_p,7,3958,12500.0,3950,8238.636363636364,1957.4545454545455
13696615852_p,-646,305,53750.0,950,53750.0,950.0
13732618463_p,49,3958,31250.0,3908,31250.0,2081.5
jd_565309d3e02ce,-316,305,30000.0,620,30000.0,620.0
jd_60a9a6808d1dd,-256,305,3750.0,560,3750.0,560.0
chensicongsdo,-534,305,40000.0,838,40000.0,838.0
jd_7497271d8e8c1,143,3958,11250.0,3814,9250.0,3814.0
jd_69634ed3f37ea,224,3958,10500.0,3733,10500.0,1645.5714285714287
jd_7c34683c52288,114,3958,4750.0,3843,4750.0,2016.5
595986476,-384,3958,11250.0,4341,11250.0,3427.75
jd_7d5a60c7d59de,104,3958,9875.0,3853,9875.0,2809.285714285714
18969462337_p,0,305,50000.0,304,50000.0,304.0
jd_42fe69e01d411,-46,305,18750.0,350,18750.0,350.0
wangfuhao7202,248,3958,7500.0,3709,7500.0,1882.5
jd_7db9c69b9c23a,3,305,13750.0,301,12250.0,301.0
jd_4d00be90f154f,240,3958,5000.0,3717,5000.0,3717.0
105454026qg,-263,305,13750.0,567,13750.0,567.0
jd_4d32a767e95ad,210,3958,9625.0,3747,9625.0,1920.5
892565945_m,-434,3958,18750.0,4391,30113.636363636364,1070.090909090909
jd_sSTQlkFWiFeS,217,305,5000.0,87,5000.0,87.0
jd_432f0e71be37c,191,305,7500.0,113,7500.0,113.0
jd_59fc52d8b29a8,211,305,6250.0,93,6250.0,93.0
jd_692542c811e68,199,3958,13750.0,3758,13750.0,3758.0
wdNgeWGoBpXsmrg,112,305,6250.0,192,6250.0,192.0
jd_5f2d5aa1492bf,-24,3958,18625.0,3981,18044.64285714286,849.8571428571429
jd_6368cedf2883f,-243,305,13750.0,547,13125.0,547.0
jd_4e131ed01204b,216,305,8750.0,88,8750.0,88.0
jd_788a9da378a5b,-640,305,62500.0,944,62500.0,944.0
jingdongzhengqian,-614,3958,56250.0,4571,56250.0,2744.5
jd_41cc0fee6f4f7,163,305,6125.0,141,6125.0,141.0
jd_489323796aced,-67,305,24000.0,371,24000.0,371.0
wdNiSxyWNVNmpov,265,3958,12500.0,3692,12500.0,1256.6666666666667
460983567-744296,-520,305,37250.0,824,37250.0,824.0
jd_72a3b4b5f74eb,243,305,5000.0,61,5000.0,61.0
jd_43521d039aefe,210,3958,6250.0,3747,6250.0,1920.5
332000990-139423,-606,3958,45750.0,4563,45625.0,1518.8333333333333
冯今泓,213,305,11500.0,91,11500.0,91.0
jd_EGshExjIfYeE,202,3958,6125.0,3755,6125.0,1319.6666666666667
ymc1232008,-1092,3958,60000.0,5049,60000.0,4135.75
jd_51f26f8c4cc6c,211,3958,15000.0,3746,15000.0,2376.125
jd_4db98bfdbc905,211,3958,13500.0,3746,13500.0,1310.6666666666667
jd_52f5895ea60d4,-96,3958,15000.0,4053,15000.0,3139.75
jd_5e12ebbd1fd50,166,3958,26250.0,3791,20000.0,1355.6666666666667
jd_7b30767c7cb58,-650,305,27500.0,954,27500.0,954.0
jd_5292550572e66,-35,305,5625.0,339,5625.0,339.0
3106562,-561,3958,75000.0,4518,75000.0,2691.5
jenny小孟,30,305,17500.0,274,17500.0,274.0
jd_5e8e0540704ef,161,305,13000.0,143,13000.0,143.0
jd_6a3f008987a43,238,305,5000.0,66,5000.0,66.0
饶智永,-861,305,52500.0,1165,52500.0,1165.0
jd_43e4310f5efb4,-52,3958,23250.0,4009,17553.571428571428,877.8571428571429
Hey处男,254,3958,8750.0,3703,8750.0,1876.5
jd_71185ab74a962,-204,3958,31875.0,4161,26562.5,2334.5
