cust_id,typeCT,debt
18228536274_p,0,-19.0
戴中862060,0,0.0
wdNKbxAfbOtGqRc,0,0.0
wdyOROjqdRSvAj,0,0.0
湖南石门子良,0,0.0
jd_7ff9fa6536f5d,0,0.0
jd_7698e8b92b38c,0,0.0
wdNjdTYiKxYJLlD,0,0.0
jd_725c6234d097f,0,0.0
jd_6eb3fde447732,0,0.0
gwy570,1,0.0
wdnAOolQNpqEQG,0,0.0
思余1111222,0,0.0
经典花花,0,0.0
jd_5d35c4b776dbf,0,0.0
jd_756bcfa91f1e8,1,0.0
jd_54f18489e1e9a,0,0.0
qingjianyy,1,0.0
艾18178322376,0,0.0
唐突西子0,1,0.0
bzlzy0431,0,0.0
jd_4056f68e5c08b,0,0.0
jd_4569ebd6d4353,0,0.0
北海梦中人,0,0.0
13434732322_p,0,0.0
jd_47fe525428578,0,0.0
jd_4a31eb7ed18e2,0,0.0
jd_56ba2881a3dc2,0,0.0
jd_49577909c0c31,0,-1999.0
jd_5ee0162b28473,0,0.0
yjlong2004_m,0,0.0
jd_6e85c03022e50,1,0.0
15313199121_p,0,0.0
jd_614c52d590243,0,0.0
jd_7fb36df638290,0,0.0
jd_52c8342fbf1bf,0,0.0
娣帅end,0,0.0
jd_7d2ddbe854867,0,0.0
jd_5a56c5d4ff7f8,1,0.0
1748073-23735545,0,0.0
qq251304075,0,0.0
jd_7b30767c7cb58,0,0.0
wdNNYUgEogUasjo,0,0.0
jd_728b659e54a91,0,0.0
jd_7309fb9610adf,0,0.0
lsy250617743,0,0.0
jd_62d1d0dc079b2,0,0.0
tangxinqingwdb,1,0.0
1516125622_m,0,0.0
zl314596337,0,0.0
19693096,0,0.0
wdNcnUEKdxrjUYL,0,0.0
jd_66fd023288e66,0,0.0
jd_556f1d3147cf9,0,0.0
jd_6a364d0f2dc0a,0,0.0
jd_6f77c68b685e9,0,0.0
jd_40824009bf412,0,0.0
jd_6bac65060c080,0,0.0
jd_538268e9cc33d,0,0.0
wdNJirHglFhLBCa,0,0.0
18627103427,0,0.0
谢群佑,1,0.0
13422933755_p,0,0.0
u_4fe38654dbd79,0,0.0
jd_7377ac8f0dca0,0,0.0
greenroom029,0,0.0
13789120966_p,0,0.0
jd_41f88e18975b0,0,0.0
18645810010_p,0,0.0
wdmZWSQSnLbJZu,0,0.0
江子敬,0,0.0
jd_50cba178b9f68,0,0.0
13359248221_p,0,0.0
jd_lukNcjXbjnfi,0,0.0
抬头看前方,0,0.0
jd_5b6f519ccce3c,0,0.0
jd_70759d26bf507,0,0.0
13570959889_p,0,0.0
jd_6454ec9c04924,0,0.0
jd_6c4ca869cfa68,0,0.0
jd_60e4dd147a554,0,0.0
1035194183,0,0.0
jd_743b2dca56418,0,0.0
wsjpc,0,0.0
jd_790dce7f80ee1,0,0.0
jd_71ea9b483510f,0,0.0
ylhcjy,0,0.0
jd_52f1ebdfc689a,0,0.0
jd_47dd4049b3f23,1,0.0
jd_645b5930a8c0b,0,0.0
jd_4f6d304989e08,0,0.0
yu317052038,0,0.0
liuhao250095,0,0.0
jd_43c50e0bc2962,0,0.0
jd_7d33d1ca5ee6c,0,0.0
靓籽杰,0,0.0
jd_49834daec0c88,0,0.0
jd_7d9b3adfa7574,0,0.0
jd_53af8d0b5eb5b,0,0.0
jjasonn,0,0.0
jd_75ea6cb4995a7,1,0.0
jd_7179db0ecf9c6,0,0.0
jd_60ef669bca8bf,2,0.0
jd_4146af7758f29,0,0.0
jd_4da0307964f99,1,0.0
jd_573cadd41591c,0,0.0
jd_GsChZsQofkUu,1,0.0
wdOclCUAMSrQQF,0,0.0
zZ懿,2,0.0
wdZKGidUboMPeR,1,0.0
wdHQPwOzVHAtbl,0,0.0
jd_7d642265fa9f6,2,0.0
jd_486fed62cf754,0,0.0
jd_7a8b1e7ce6ff1,0,0.0
kk7471579,0,0.0
xpp510701958,0,0.0
jd_7ee4c6f4e56d9,0,0.0
29100-439539,0,0.0
jd_6e12e7db9a626,0,0.0
jd_435348bba20aa,0,0.0
jd_4795f4e70d247,0,0.0
chen2217669,0,0.0
赵俊胜788,0,0.0
jd_5eb0eab69e484,0,0.0
jd_5e843b068f6be,0,0.0
jd_413e42282bd12,0,0.0
chenfeng01_myi,0,0.0
jingdong346541893,0,0.0
jd_7a2c1269c83f1,1,0.0
18677257588_p,0,0.0
jd_5afed2a1fc7e2,1,0.0
jd_5b7415b3c59b4,0,0.0
jd_520cd173bf3cc,1,0.0
jd_4ceb46d963361,0,0.0
fhxy7818_m,0,0.0
wdZMalFzblGXUx,0,0.0
俊哥哥玩无赖,0,0.0
jd_5fa9d597a0edd,0,0.0
jd_697c093eb87e0,0,0.0
13738459222_p,0,0.0
jd_4cf8eea89efb2,0,0.0
凛梅月下温不寒,0,0.0
jd_7e6ce2d2f58be,0,0.0
jd_4b0db96fd0ff7,0,0.0
jd_5c6a71d2d6e95,0,0.0
jd_4b815e26b5143,0,0.0
quxueying123,1,0.0
jd_58dc5b237195d,0,0.0
15214738498_p,0,0.0
jd_745572a7f637d,0,0.0
jd_40d1f249eccfa,0,0.0
jd_77753a713ab62,0,0.0
wdavXEbDZvbKzU,0,0.0
jmgch,0,0.0
809583093_m,0,0.0
243362749-222811,0,0.0
今夕何夕1995,0,0.0
21682090-241636,0,0.0
jd_7b11728bada37,0,0.0
jd_446f09face811,0,0.0
jd_78e843dd92eb7,0,0.0
jiechu12345,1,0.0
jd_4fa58c83d1281,0,0.0
jd_45ffa34f785be,0,0.0
jd_644b7f0fac51a,0,0.0
jd_482bf4562f647,0,0.0
jd_730a4bd8b2519,0,0.0
jd_6da28b2c47036,0,0.0
jd_577c7649b24a9,0,0.0
jyxaxhq,0,0.0
wdVNnVjqSzVAkb,0,0.0
jd_51b549d982214,0,0.0
13570330341_p,0,0.0
jd_49f9fb8c91ffe,0,0.0
xiaoxiaodesun,0,0.0
jd_6d51a8e7ed7c4,0,0.0
jd_506c7cc0f13cf,0,0.0
sznina,0,0.0
jd_548ccc35f1173,0,0.0
lijing5188,0,0.0
jd_701876298526a,0,0.0
13273101017_p,0,0.0
80872182-719458,0,0.0
jd_7a817294e1d1d,0,0.0
jd_65551280d5670,0,0.0
jd_60a105daeb0c6,0,0.0
jd_5e03558f682b9,0,-178126.0
h318676572,0,0.0
jd_51bb95e94a0c6,0,0.0
jd_59c5183d35006,0,0.0
jd_4456cfc4c1eb2,0,0.0
jd_57a09b5f77fb1,0,0.0
jd_40500f2382905,0,0.0
wt449006832,0,0.0
60716208-613400,0,0.0
13480351222,0,0.0
w3130106,0,0.0
番薯娃娃,0,0.0
jd_6c9ce1840bf12,0,0.0
13142276228_p,0,0.0
kongliyu2539869739,0,0.0
jd_713df011f0816,2,0.0
jd_5b39a705ff2d2,0,0.0
文旦小镇,0,0.0
jd_5c856c132525b,0,0.0
870078303_784534393,0,0.0
jd_58057f807ef1b,0,0.0
jd_5d2ea53f5643c,0,0.0
jd_518567c3dc8f5,0,-15225.0
wang_19901025,0,0.0
13484707840_p,0,0.0
jd_510005bc07e97,0,0.0
jd_674024d787e8f,0,0.0
lkmg2002,0,0.0
15130715449_p,0,0.0
u_690b9242967fc,0,0.0
jd_4434d0dd620a0,0,0.0
ksnw123,0,0.0
jd_4fce5b4259d0a,0,0.0
wdTGKRKwyZVxeP,0,0.0
spring760210,0,0.0
lcx1027,0,0.0
jd_510b18b62a23c,0,0.0
jd_429bacdd4b89f,0,0.0
luzone55,0,0.0
yezichu,0,0.0
18380410652_p,0,0.0
jd_5af5b25f00680,0,0.0
wdLMMywUWseOfA,0,0.0
wdfljgWPESvRSA,0,0.0
jd_70e0046605cfb,0,0.0
jd_66e343fb20a40,0,0.0
wdAxUYgOXSjHSs,0,0.0
18073549991_p,0,0.0
jd_763cc48b1feff,0,0.0
jd_5db320d0b0b48,0,0.0
liuying89930188,0,0.0
jd_415509d33ad4a,0,0.0
jd_6a7b803a7d5ec,0,0.0
不扭纽扣青年,0,0.0
yujianxingqingxuan,2,0.0
wdNYpNXuDUxEYUv,0,0.0
15260393540_p,0,0.0
15371910601_p,0,0.0
昌骐,0,0.0
jd_552f2b06943dd,2,0.0
13603069110_p,0,0.0
jd_7acf73d33484c,0,0.0
jd_7c54cea7b13cd,0,0.0
43725845-18810662,0,0.0
jd_72e506d3b1b83,0,0.0
鑫g艹百度,0,0.0
13827116296_p,0,0.0
jd_633236995961d,0,0.0
jd_504164c3895fb,0,0.0
216493440-183302,0,0.0
jd_76f615a5706dd,0,0.0
jd_4eb10187ea938,0,0.0
jd_700e8606d9ff5,0,0.0
jd_574b35ad30d1e,0,0.0
wdILRMneRXdQyA,0,0.0
小馒头的世界,0,0.0
jd_42e81ccc5c883,0,0.0
jd_647a8316d5014,0,0.0
yuyinjiang91,0,0.0
zxchewitt104,1,0.0
flyintosky9xie,0,0.0
DoXing,0,0.0
wdUzKmSkECvGou,0,0.0
jd_54ecc99581d79,0,0.0
windy88347,0,0.0
jd_52969565c7ef4,0,0.0
jd_40935b737e4c2,0,0.0
9579710742,0,0.0
jd_71138cb2ab079,0,0.0
mm4658,0,0.0
jd_62019e761e6b2,0,0.0
wdNMOLxWWtlvSkD,0,0.0
jd_47a832236837b,4,0.0
13811936093_p,0,0.0
jd_575c07aa498ca,0,0.0
天明98,0,0.0
13696950869_p,0,0.0
15036124572_p,5,0.0
jd_5f5c5243b4ccc,0,0.0
18360063953_p,0,0.0
jd_7f7199692ae11,0,0.0
FR1592,0,0.0
jd_6f9a0e50774b0,7,0.0
bilivepanjun,0,0.0
jd_4f669663e7ff8,0,0.0
x6724628,0,0.0
jd_473c109f1f0e3,0,0.0
jd_46256f40bc44d,0,0.0
jd_6f8d528397f86,0,0.0
15720580066_p,0,0.0
jd_7fd1f10aeb304,0,0.0
jd_6c0d2ad94506b,0,0.0
湘西猛男,1,0.0
wdPnDBjFiigSfj,2,-1657.0
jd_773ccebf21458,1,0.0
jd_7de5dfe89c78c,0,0.0
jd_6d3704d050f12,0,0.0
jd_638d63dd870a4,0,0.0
jd_51b0fb7b93fba,1,0.0
jd_59e34e736f39c,0,0.0
jd_6bb07c62680fd,0,0.0
jd_582454c198db5,0,0.0
jd_4a68b4b00c811,0,0.0
jd_634927dbd015c,0,0.0
小灰灰0306,0,0.0
jd_62c047dca769b,0,0.0
wdIWVygAGNVRWY,0,0.0
jd_7963106ec020b,0,0.0
jd_64101bcfc342a,1,625.0
jd_625d2eca38f41,0,0.0
wdrtMRGlKovnhh,0,0.0
jd_51ebda555e3bc,0,0.0
jd_678f73b99e20b,0,0.0
18511951209_p,0,0.0
wdUTeVmrghtLca,0,0.0
1370003652_m,1,0.0
zy932576525,0,0.0
jd_74d5b578f558b,0,0.0
Q540833915,0,0.0
tahenhao0803,1,0.0
jd_6b488bd8d6fa9,0,0.0
jd_678cabcdf4677,0,0.0
jd_5bf9d04f09b47,0,0.0
jd_6499f9c25b87f,0,0.0
简单爱zxcvb,6,0.0
wdNfnMKPkntBwbB,0,0.0
304315723-559621,0,0.0
jd_4796a1768cfc9,0,0.0
jd_51318944fdcbb,0,0.0
jd_64e6cd57be014,0,0.0
jd_5821fdf1d5da7,0,0.0
刹那火焰953,1,0.0
18798020479pyy,0,0.0
jd_6235b806ddd7c,1,0.0
1234xdw,0,0.0
76120395_m,0,0.0
jd_66a26b5ed439e,0,0.0
jd_4929fefe56af6,0,0.0
jd_49834e13fe4b6,0,0.0
jd_57b637185d4e7,0,0.0
细鬼皮猪,0,0.0
wdZdwhyixgKVFe,0,0.0
jd_64ad5a4b7a9ac,0,0.0
jd_5a0174cfc2691,0,0.0
wyrun,0,0.0
坐井观天如何,0,-5596.0
126630061_240444207,0,0.0
jd_4725a297056c9,0,0.0
xiazhuo201_m,0,0.0
jd_VaFWzElQiZQH,0,0.0
jd_4457d7e4df05a,0,0.0
jd_63f87725327d0,0,0.0
jd_6de410e0cbb68,1,0.0
jd_4f3fd60c89369,0,0.0
wdNmdswgqjgDTfY,0,208.0
chenxu6703478,0,0.0
jd_788598b283d5d,0,0.0
13592792200_p,0,0.0
jd_51f73402d3623,5,0.0
601745364-749703,0,0.0
13794341938_p,4,0.0
15806177127_p,0,0.0
casuih5464,1,0.0
cjh13547961506,0,0.0
btoc_2009,0,0.0
13580443399_p,2,0.0
jd_42895e2c8718c,0,0.0
jd_790605f2d94a8,1,0.0
woniu1050,0,0.0
wdNXhjjBsKVYmsK,32,0.0
13428886439_p,0,0.0
jh594437696,0,0.0
jd_5fd3392a9b675,0,0.0
wdNYOzZedIFXPLZ,0,0.0
去q632026124,0,0.0
jd_7a873fc6b5382,1,0.0
fengfruit_m,5,0.0
jd_4695555037543,1,0.0
jd_5c06dd239aa21,0,0.0
wdErYaqLiPJpxu,0,0.0
jd_7f934e3a36ce9,0,0.0
jd_50e1a17fda2d2,0,0.0
13622853371_p,1,0.0
jd_5c5a2409f879b,0,0.0
wdGkCMnwINdkDD,0,0.0
wdnSQAgzQjnQql,0,0.0
jd_59ea14f103e01,0,0.0
程超cc1314,0,0.0
499397160-192374,0,0.0
dgjun2010,0,0.0
leng1xue,0,0.0
jd_43d82ebccdbf2,0,0.0
jd_47d54d233615f,0,0.0
jd_583c9e979a3d0,0,0.0
jd_6e04c52411d1b,0,0.0
jd_7ca5feca7eed4,0,0.0
jd_6cd464d20d058,0,-56.0
jd_71d12e18f79c6,0,0.0
jd_4d6cb1abdf63b,0,0.0
jd_6dfa982a3176f,0,0.0
libingfeng2,0,0.0
h365974393,0,0.0
朱秀123,0,0.0
jd_75d699eeaa33f,0,-1770.0
puzenan1993321,0,0.0
jd_68bcdf3204497,3,0.0
jd_5c3fb804f1adc,0,0.0
jd_5eade758c592a,0,0.0
jd_670a62e5ef33a,0,0.0
18633029819_p,1,0.0
jd_58ccce2177e96,0,0.0
jd_57843a5b0f61d,0,0.0
jd_42a66ad4460df,0,0.0
twincenter,0,0.0
wdxdapEeQxzndJ,0,0.0
zjf4313716,0,0.0
jd_5f1417118943d,0,0.0
jd_40546dd1d57a3,0,0.0
lmwywmhxf,0,0.0
jd_45deabda32ec3,3,0.0
jd_47eea7fa37196,0,0.0
wdNVddpXbnBbqhY,0,0.0
jd_68912657020a1,0,0.0
jd_50509a12b7d82,0,0.0
jd_7f46153ce87a4,0,0.0
jd_65fddb0c84d15,0,0.0
jd_6b07d6e5dcb5e,0,0.0
jd_6ec1e91052780,0,0.0
15130805021_p,0,0.0
d418354484,0,0.0
abcdw222,0,0.0
jd_7f7c522e5dc52,0,0.0
jd_7931e89834852,0,0.0
www.893284_m,0,0.0
754141577-695476,0,0.0
jd_4bf9da276c6a9,0,0.0
jd_40dc567eb043e,0,0.0
13424276625_p,0,0.0
jd_5826306b63131,0,0.0
jd_6ae30a704dffe,0,0.0
jd_44515659c4701,0,0.0
jd_6cfcc0d047c6c,0,-11401.0
风中奇缘丶,0,0.0
jd_4efc3ffc6048b,0,0.0
18705815942_p,0,0.0
jd_488dc7361feeb,1,0.0
fangrenlei,0,0.0
jd_435466b1c153c,0,0.0
wdNHQXVKtDJCasC,0,0.0
jd_67fdc5c871d7e,0,0.0
jd_61fa491dd7d98,5,0.0
飞鸟之河,0,0.0
jd_496f0a2ef6c62,0,0.0
jd_5446ee1363bff,0,0.0
jd_4e0c839b6d9f9,0,0.0
jd_BgveuLpDRIbx,0,0.0
笑成哥,0,0.0
jd_40adff2f559fb,0,0.0
wdREKZCKyrLuue,0,0.0
jd_4ecc9b1e05f5d,5,0.0
Lizeyushuyang,0,0.0
jd_430cefe2cf17c,0,0.0
18537211590_p,0,0.0
jd_5645a5daef6e1,0,0.0
jd_501f3af6166cf,0,0.0
wdQfXUPJDJADkB,1,0.0
jd_61b045c33cc5f,0,0.0
superbdiy,0,0.0
1039224824_m,0,0.0
61133954-649166,0,0.0
jd_7fb1942d7409c,0,0.0
jd_HHNqnkbvdDVB,0,0.0
jd_79fb8a665afba,0,0.0
jd_7ce8d1396c8d5,0,0.0
wdNNAMXbXtiLhHs,0,0.0
15050855085_p,0,0.0
jd_63292e172594a,0,0.0
jd_504cb932389fd,4,0.0
jd_624f48ee468b0,0,0.0
zyy1230023,0,0.0
李云宏168,0,0.0
jd_4a8f7a60b2d16,0,0.0
13752940340_p,0,0.0
13818706602_p,0,0.0
fjw113116113,0,0.0
jd_kolcDFlqKCaw,0,0.0
jd_72d8c33e35c60,0,0.0
jd_5112804f0c693,0,0.0
jd_LogVkTOSXYgw,0,0.0
jd_4f7258c219265,0,0.0
13684634748_p,0,0.0
ginogolf,0,0.0
jingchun12_m,0,0.0
jd_55677b04242e3,0,0.0
jd_5e2eb1340d16f,0,0.0
jd_7021479a9191a,3,0.0
15950195973_p,0,0.0
jd_7be9b1242d5f1,0,0.0
jd_6ee4622355236,0,0.0
jd_6b19b30e5a349,0,0.0
18366132176_p,0,0.0
jd_7e350ed6f2be0,1,0.0
jiangyun134679,0,0.0
jd_59e45cab70104,0,0.0
13549875215_p,0,0.0
jd_4d82471aef389,0,0.0
jd_742e2aab2fa23,0,0.0
53093950-838900,0,0.0
jd_468e423049ff9,0,0.0
13033087191_p,0,0.0
花点小泷泷,0,0.0
matengfei0214,0,0.0
jd_64f56c3adc412,4,-5012.0
jd_5c64d951d7b51,0,0.0
jd_42a72af2d6ccc,0,0.0
jd_75c03cd4f6247,0,0.0
kaiye88888,0,0.0
jd_420afc2fa55f3,0,0.0
jd_5857ba0665c91,0,0.0
jd_5e4ec7c2dcd7d,0,0.0
jd_5ab1e76bb245d,0,0.0
jd_468e2aafbcaf7,0,0.0
jd_7836fa9c1ab52,0,0.0
jd_52d4ad13d98a2,0,0.0
jd_7009bcfc691bf,0,0.0
jd_4e148d33e408e,0,0.0
jd_6918547789f06,0,0.0
jd_5a3a24566e604,0,0.0
jd_77e067cd6735f,0,0.0
18751582535_p,0,0.0
jd_682212d346bea,0,0.0
142523996-870129,0,0.0
15900659111_p,0,0.0
jd_54726bcc31ddf,0,-1099.0
jd_64fb018af32e6,3,0.0
hjh524292715,0,0.0
jd_589a748b4c861,0,0.0
abcd88299111,0,0.0
jd_5ffec017ec7bb,1,0.0
jd_63b614272e820,0,0.0
jd_635900b375a70,0,0.0
11张浪文,0,0.0
jd_6c3b3c3dd31f3,0,0.0
jd_56d20a2f75837,0,0.0
jd_5e6b00996babc,1,-32811.0
jd_76de244c4c63c,0,0.0
jd_4b32495f2b9b6,0,0.0
liaowangping2021,0,0.0
1004904-74837258,0,0.0
l329054068,0,0.0
金正恩他爹金正日,0,0.0
jd_792311bde9f78,0,0.0
jd_4f7089297315e,0,0.0
jd_7458a5aaea72b,0,0.0
张杰19881201,3,0.0
18551718618_p,0,0.0
wdBlHdPMXKGofe,0,0.0
wdbiyNqIPcavGU,0,0.0
13341439626_p,0,0.0
jd_498bcc65e8e9e,0,0.0
jd_6554707e8540b,0,0.0
jd_798abad600687,1,0.0
wdNRevrHdxALfIJ,0,0.0
18676067277_p,3,-557.0
jd_7156ff2441f7d,0,0.0
jd_5eca08c0208b0,2,0.0
218570888-832817,0,0.0
jd_7ad24ed8f733d,0,0.0
jd_6c40e08f590ae,1,0.0
jd_6bafb55e772c7,0,0.0
JRSD_dCcIg6715,0,0.0
jd_40a6417777fd2,0,0.0
jd_51c4cabc7733b,0,0.0
jd_51e114748fa4c,0,0.0
715815602_m,0,0.0
jd_59046aeb4eedf,0,0.0
15861811137_p,0,0.0
麦子不哭,0,0.0
jd_597b8661c42d1,0,0.0
jd_7ec639cff1b63,0,0.0
蓦蓦725308,0,0.0
zhanbiran,0,0.0
451530377,0,0.0
jiangli0115,0,0.0
jd_57f76dcde5929,0,0.0
jd_CUuyDQYVuQpx,0,0.0
jd_4d41648737bf4,0,0.0
jd_705317e8a4a26,2,0.0
jd_79149db017dc1,0,0.0
jd_6b19933d04acc,0,0.0
20687490-508052,3,0.0
jd_66d5a1c24682f,0,0.0
jd_72944cf04d452,0,0.0
leeyl86,0,0.0
jd_541edabbcc0a7,0,0.0
jd_5ca416185eab8,0,0.0
xinailong,0,0.0
jd_709701e0f1c63,0,0.0
hlf3996,0,0.0
jd_756519ec3255d,0,0.0
jd_5cf51694cedd5,1,0.0
晨莹莹Love葱,0,0.0
jd_40823c4d7b2d5,0,0.0
jd_57286f9c3a336,0,0.0
gwkrZhang,3,0.0
jd_42d79a0d37b49,0,0.0
jd_42a8f9ef5db51,0,0.0
在下cz,2,0.0
jd_671a3c4a31aef,0,0.0
panqing1998,0,0.0
新手上路123456,0,0.0
jd_657dad8f7746a,0,0.0
jd_77e309f472464,0,0.0
jd_6ee37ea8f4bfb,0,0.0
jd_76915cd63517e,0,0.0
34567565_m,0,0.0
jd_6f881d81253f4,0,0.0
wdISFBIVABntHf,2,0.0
jd_44a5fa300a2c8,0,0.0
林生8,0,0.0
jd_6baa71911bdd5,0,0.0
jd_7e6e8add0b9b7,0,0.0
jd_6977e6245aac6,0,0.0
woshilumeijiao,0,0.0
jd_618c64fed4fb9,0,0.0
jd_792b64af0a1f9,0,0.0
18002762378_p,0,0.0
jd_4378ce8b8d457,2,0.0
jd_41f3dfcd4d8fa,0,0.0
jd_49dec55179cc0,0,0.0
15520008218_p,0,0.0
jd_7d749ffd92253,4,0.0
bolin2007,2,0.0
jd_76a1710e50674,0,0.0
jd_6ae06d38ffd36,0,0.0
jd_773c41afc8999,10,0.0
18858093259_p,0,0.0
陆钢888,0,0.0
jd_479d043974e1c,2,0.0
jd_iKrNTnCHjpDI,1,0.0
jd_5cc86dcb2e42c,2,0.0
wen543906866,0,0.0
wdWMbDGOEGxQrg,0,0.0
jd_476e3ea799206,0,0.0
jd_5a810180b4df4,0,0.0
15811111272_p,0,0.0
jd_7f00cee0833f8,0,0.0
萍18575798859,0,0.0
13522699281_p,0,0.0
季易铭,0,0.0
jd_4a6a4857b9953,0,0.0
18840853892_p,0,0.0
jd_5191266167cf5,0,0.0
jd_786c2d6615d75,0,0.0
jd_72ac88c6c205f,0,0.0
jd_4aea68db76dbd,0,0.0
wdhVzaVZtlqWMv,0,0.0
jd_490493262fae9,0,0.0
jd_78d981e07550e,0,0.0
jd_5d8cc26169c97,0,0.0
小资情,0,0.0
wdYMMHkthcmnBB,0,0.0
binchenghuakai,0,0.0
yeife8823,0,0.0
jd_6cfb27b79a728,0,0.0
wdSeuGokETWWar,0,0.0
jd_5b680ce9ac314,0,0.0
wdNBVwGbvUyfDCq,0,0.0
15891592640_p,0,0.0
jd_7bbe2381a391d,0,0.0
wdQWIcZxHsuBge,0,0.0
6851857-893790,0,0.0
jd_4e4143075fc66,1,0.0
jd_6dc67bdf4bd3e,0,0.0
jd_6af15826ab6ac,0,0.0
jd_502be6922ebc7,0,0.0
lsn660,0,0.0
出门请向右,0,0.0
小开同志,0,0.0
jd_5dd2e02e7907b,0,-4693.0
13558058210_p,0,0.0
wdNrkfoNQUkZpBq,0,0.0
jd_582948b095486,0,0.0
jd_5570d85bf8703,0,0.0
amecoyin,0,0.0
不愿错过昭,0,-3268.0
jd_6ac91daae016f,0,0.0
jd_5dd12e04239c8,0,0.0
jd_7e7cbb6a8fdbc,0,0.0
jd_64ce841824e68,9,0.0
12360353-602173,0,0.0
jd_4b6380330067f,0,-238.0
jd_76be3586c0f32,0,0.0
jd_4275aefb4ed98,0,0.0
jd_60a9a6808d1dd,0,0.0
jd_5b9fb06084eb1,2,0.0
jd_4b2f5577d1070,0,0.0
jd_5b97737dddfff,0,0.0
jd_651c9bd99b96c,0,0.0
hui智慧,0,0.0
94486321-949511,0,0.0
jd_431e70382c271,0,0.0
jd_69ba1e033ca8f,0,0.0
jd_6f606b3eed698,1,0.0
jd_4cf6904d7216d,0,0.0
stronglee0_m,0,0.0
wdefJTykUvxUiz,0,0.0
beijihanxin,0,0.0
小样ing,1,0.0
jd_756496e2a1a69,0,0.0
wdzUeGlveDLfVN,0,0.0
jd_645c976348771,0,0.0
18366395524_p,0,0.0
woaini李胜男,0,0.0
jd_66c9acb190bca,0,0.0
jd_68f3bf7f2c232,0,0.0
jd_4d82879496fd1,0,0.0
jd_5c23471b020f1,0,0.0
jd_4b3ba27ba8028,0,0.0
jd_4e28fe10d66cf,0,0.0
wdmmZLMzlwZxkk,0,0.0
jd_63e5d36b2c160,0,0.0
jd_5588a6ff06016,0,0.0
txkapo,0,0.0
jd_4ce0209776a18,0,0.0
jd_76ff8c2c9e83a,0,0.0
jd_7b7d334c2fbe9,7,0.0
jd_687b10b4565b8,0,0.0
jd_480c8d01f3023,6,0.0
jd_6904c5daad7ce,0,0.0
chenhaonan870101,8,0.0
jd_4f3329f7679cb,1,0.0
jd_48c6fdf401c9d,0,0.0
jd_5b69cc2a3c52f,1,0.0
smile-唯一,0,0.0
13799540880_p,1,0.0
562003140_m,0,0.0
jd_4a6a1e3b9ba41,0,0.0
18994949265_p,0,0.0
jd_712e76c143da4,0,0.0
18823834050_p,0,0.0
jd_7e6e072dbc8c8,0,0.0
jd_54f2d4902f7da,0,0.0
nmf555410,0,0.0
jd_750148b2b378c,0,0.0
jd_58db7d9575ffb,0,0.0
jd_478cfcefb38f9,0,0.0
qwe603902970,0,0.0
jd_6797712574b3d,0,0.0
天黑音静,0,0.0
imeqq,0,-2229.0
jd_519ee53dc1595,0,0.0
s2128693821538257,0,0.0
jd_67d722b251a3d,0,0.0
jd_6aa7a6d4b19c1,0,0.0
jd_4aa149f31c91c,0,0.0
重庆吉祥门窗,0,0.0
周芷柔1206,6,0.0
u_635af580e94ba,0,0.0
jd_719ad2baf08f1,0,0.0
jd_6c05fa6326286,0,0.0
wdNHeaesbaPahIG,0,0.0
jd_611403ed72dd9,0,0.0
u_557b221d6f83d,1,0.0
jd_738e2531d48f2,1,0.0
lp96701_m,0,0.0
wdaBlocOGLhkwo,0,0.0
jd_7f5cbadbbd0b4,0,0.0
maochanghua810,0,0.0
jd_43b6e94e2d24b,0,0.0
jd_48ca419e377ec,0,0.0
jd_5da2c5cb1aad2,0,0.0
jd_5a5d4a847527e,0,0.0
15684053918_p,0,0.0
jd_5006c4c622e0b,0,0.0
花冠566,0,0.0
jd_5ca15533d3cee,0,0.0
陈咏怡,0,0.0
15036445608_p,0,0.0
wdUMgVfseLdKCQ,0,0.0
443674769_mxy,0,0.0
jd_77de145e71e29,0,0.0
jd_67c50a72b967a,0,0.0
jd_7eaa9b23eee7d,0,0.0
wdkKtnFipgHmRi,0,0.0
jd_7113069830a5d,0,0.0
jd_7c8a3c3de4542,0,0.0
95729267-819739,0,0.0
871323753_m,0,0.0
447919100_m,0,0.0
13687840948_p,0,0.0
jd_5da7db515887c,0,0.0
jd_62dbc140dded1,0,0.0
jd_401beb6f6f9fe,0,0.0
jd_6c35337185fc5,0,0.0
jd_5a583b821cead,0,0.0
jd_6a2784937e1f7,0,0.0
jd_581f38d72790b,0,0.0
ml15086798983,1,0.0
jd_427b8bf070264,0,0.0
jd_5fb315765d83e,1,0.0
亚得里亚的海风,0,0.0
jd_454e5703b2694,0,0.0
wdNAXNXweLgJbpJ,0,0.0
jd_6f673c1b9d90b,0,-7636.0
jd_4146d0b5c7aa0,0,0.0
jd_64935898e71ab,1,0.0
jd_5cf80d8e4852d,0,0.0
jd_58b77ca645000,3,0.0
jd_7703d90eac261,1,0.0
jd_5f36a646713a9,2,0.0
jd_51fbd2367aa2b,0,0.0
jd_5018c84a2685c,1,0.0
jd_7bc56973fd53b,0,0.0
jd_769b0c8378908,0,0.0
jd_4c3fb7c0bccc3,0,0.0
jd_48e382c21b0a3,1,0.0
jd_6152f14414ab5,0,0.0
Fengrui117,0,0.0
jd_40d6aae97e064,3,0.0
自由人雪精灵,0,0.0
jd_5ab700d825655,0,0.0
oszsb,0,0.0
91428536-31918914,0,0.0
jd_546e86cdaf85a,0,0.0
jd_4f1b28f22610b,0,0.0
