cust_id,lmt_id,credit_etldt,credit_actual_dt,credit_mat_dt,credit_lmt,credit_term
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20191111,20181128,20200101,15750,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20191014,20181128,20200101,12500,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20191026,20181128,20200101,15750,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20190624,20181128,20200101,12500,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20200211,20181128,20300101,15750,4051
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20190514,20181128,20200101,7500,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20190519,20181128,20200101,10000,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20190529,20181128,20200101,10000,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20190411,20181128,20200101,7500,398
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20200224,20181128,20300101,15750,4051
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20200311,20181128,20300101,15750,4051
jd_6047b54cb83bb,jd_6047b54cb83bb_03,20191211,20181128,20200101,15750,398
jd_6fe0c53100265,jd_6fe0c53100265_03,20200324,20200211,20300101,20000,3611
jd_6fe0c53100265,jd_6fe0c53100265_03,20200316,20200211,20300101,20000,3611
jd_5cfa2c17fd1be,jd_5cfa2c17fd1be_03,20200302,20180604,20300101,42750,4228
jd_5cfa2c17fd1be,jd_5cfa2c17fd1be_03,20191028,20180604,20200101,42750,575
jd_5cfa2c17fd1be,jd_5cfa2c17fd1be_03,20200117,20180604,20300101,42750,4228
jd_5cfa2c17fd1be,jd_5cfa2c17fd1be_03,20191212,20180604,20200101,42750,575
jd_5cfa2c17fd1be,jd_5cfa2c17fd1be_03,20200109,20180604,20300101,42750,4228
jd_5cfa2c17fd1be,jd_5cfa2c17fd1be_03,20191022,20180604,20200101,42750,575
jd_500ef06a4d021,jd_500ef06a4d021_03,20191102,20191030,20200101,7500,62
jd_500ef06a4d021,jd_500ef06a4d021_03,20191030,20191030,20200101,7500,62
jd_500ef06a4d021,jd_500ef06a4d021_03,20200306,20191030,20300101,7500,3715
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20200125,20190603,20300101,22250,3864
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20191122,20190603,20200101,22250,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20191119,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20200330,20190603,20300101,22250,3864
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190605,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190625,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20200106,20190603,20300101,22250,3864
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20191120,20190603,20200101,22250,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190724,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190706,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190726,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190712,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20200225,20190603,20300101,22250,3864
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190603,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190604,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190709,20190603,20200101,16000,211
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20200301,20190603,20300101,22250,3864
jd_61e5bac1410a4,jd_61e5bac1410a4_03,20190826,20190603,20200101,16000,211
jd_529faf99537cc,jd_529faf99537cc_03,20190708,20190120,20200101,30000,345
jd_529faf99537cc,jd_529faf99537cc_03,20190613,20190120,20200101,30000,345
jd_5251366699435,jd_5251366699435_03,20191225,20190706,20300101,11125,3831
jd_5251366699435,jd_5251366699435_03,20200222,20190706,20300101,11125,3831
jd_5251366699435,jd_5251366699435_03,20200321,20190706,20300101,11125,3831
jd_67e32fcd167c7,jd_67e32fcd167c7_03,20191130,20181022,20200101,42750,435
longhuili123,longhuili123_03,20200110,20170723,20300101,23375,4544
longhuili123,longhuili123_03,20191102,20170723,20200101,23375,891
longhuili123,longhuili123_03,20191010,20170723,20200101,23375,891
18923782592_p,18923782592_p_03,20200103,20180518,20300101,13750,4245
18923782592_p,18923782592_p_03,20191204,20180518,20200101,13750,592
18923782592_p,18923782592_p_03,20191228,20180518,20300101,13750,4245
18923782592_p,18923782592_p_03,20200318,20180518,20300101,13750,4245
18923782592_p,18923782592_p_03,20200327,20180518,20300101,13750,4245
18923782592_p,18923782592_p_03,20191129,20180518,20200101,13750,592
18923782592_p,18923782592_p_03,20191219,20180518,20200101,13750,592
jd_5b97737dddfff,jd_5b97737dddfff_03,20191019,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190818,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190918,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190727,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190722,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190811,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190802,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190822,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190715,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190810,20190107,20200101,8750,358
jd_5b97737dddfff,jd_5b97737dddfff_03,20190806,20190107,20200101,8750,358
jd_5edb1b3a41afe,jd_5edb1b3a41afe_03,20200123,20190601,20300101,10000,3866
jd_5edb1b3a41afe,jd_5edb1b3a41afe_03,20200330,20190601,20300101,10000,3866
jd_5edb1b3a41afe,jd_5edb1b3a41afe_03,20191222,20190601,20200101,10000,213
jd_58cd8e17b4344,jd_58cd8e17b4344_03,20190720,20180403,20200101,20000,637
jd_58cd8e17b4344,jd_58cd8e17b4344_03,20190913,20180403,20200101,20000,637
jd_58cd8e17b4344,jd_58cd8e17b4344_03,20190627,20180403,20200101,20000,637
jd_58cd8e17b4344,jd_58cd8e17b4344_03,20190602,20180403,20200101,20000,637
jd_58cd8e17b4344,jd_58cd8e17b4344_03,20190612,20180403,20200101,20000,637
jd_58cd8e17b4344,jd_58cd8e17b4344_03,20190517,20180403,20200101,20000,637
jd_6526297801f40,jd_6526297801f40_03,20200216,20190629,20300101,16250,3838
jd_6526297801f40,jd_6526297801f40_03,20191118,20190629,20200101,16250,185
jd_6526297801f40,jd_6526297801f40_03,20200212,20190629,20300101,16250,3838
jd_6526297801f40,jd_6526297801f40_03,20200106,20190629,20300101,16250,3838
jd_52150d8a782d7,jd_52150d8a782d7_03,20200226,20191018,20300101,30000,3727
jd_52150d8a782d7,jd_52150d8a782d7_03,20200225,20191018,20300101,30000,3727
jd_52150d8a782d7,jd_52150d8a782d7_03,20200224,20191018,20300101,30000,3727
jd_6f9671a019e58,jd_6f9671a019e58_03,20200123,20160914,20300101,61250,4856
jd_6f9671a019e58,jd_6f9671a019e58_03,20200324,20160914,20300101,61250,4856
jd_6f9671a019e58,jd_6f9671a019e58_03,20200322,20160914,20300101,61250,4856
jd_6f9671a019e58,jd_6f9671a019e58_03,20191108,20160914,20200101,55000,1203
jd_6f9671a019e58,jd_6f9671a019e58_03,20200225,20160914,20300101,61250,4856
jd_6f9671a019e58,jd_6f9671a019e58_03,20191209,20160914,20200101,61250,1203
jd_595985765054d,jd_595985765054d_03,20190522,20180624,20200101,21250,555
jd_595985765054d,jd_595985765054d_03,20190821,20180624,20200101,21250,555
jd_595985765054d,jd_595985765054d_03,20190613,20180624,20200101,21250,555
jd_595985765054d,jd_595985765054d_03,20190904,20180624,20200101,21250,555
jd_595985765054d,jd_595985765054d_03,20190413,20180624,20200101,21250,555
wdGtoSiMTuZmWn,wdGtoSiMTuZmWn_03,20191208,20190125,20200101,21000,340
jd_70147baedf407,jd_70147baedf407_03,20200210,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20200105,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20200115,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20200108,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20190911,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20191019,20190313,20200101,16875,293
jd_70147baedf407,jd_70147baedf407_03,20200302,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20200313,20190313,20300101,22500,3946
jd_70147baedf407,jd_70147baedf407_03,20200323,20190313,20300101,22500,3946
jd_70147baedf407,jd_70147baedf407_03,20200112,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20190710,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20190701,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20190721,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20190913,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20190805,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20190815,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20191028,20190313,20200101,16875,293
jd_70147baedf407,jd_70147baedf407_03,20200209,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20200212,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20191109,20190313,20200101,20375,293
jd_70147baedf407,jd_70147baedf407_03,20200320,20190313,20300101,22500,3946
jd_70147baedf407,jd_70147baedf407_03,20200104,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20200106,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20191110,20190313,20200101,20375,293
jd_70147baedf407,jd_70147baedf407_03,20190716,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20190718,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20190712,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20200205,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20190822,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20200129,20190313,20300101,20375,3946
jd_70147baedf407,jd_70147baedf407_03,20190715,20190313,20200101,16250,293
jd_70147baedf407,jd_70147baedf407_03,20191207,20190313,20200101,20375,293
18301444296_p,18301444296_p_03,20200210,20180428,20300101,18750,4265
18301444296_p,18301444296_p_03,20200305,20180428,20300101,18750,4265
18301444296_p,18301444296_p_03,20190805,20180428,20200101,18750,612
18301444296_p,18301444296_p_03,20190706,20180428,20200101,18750,612
18301444296_p,18301444296_p_03,20190514,20180428,20200101,10000,612
18301444296_p,18301444296_p_03,20191012,20180428,20200101,18750,612
18301444296_p,18301444296_p_03,20190826,20180428,20200101,18750,612
jiao493440697,jiao493440697_03,20190804,20171030,20200101,8750,792
jiao493440697,jiao493440697_03,20190719,20171030,20200101,8750,792
jd_59e37efa0da95,jd_59e37efa0da95_03,20190411,20171104,20200101,37500,787
wdngOmYpNlnUBg,wdngOmYpNlnUBg_03,20191030,20190404,20200101,3750,271
1weiwei,1weiwei_03,20190606,20190328,20200101,17750,278
1weiwei,1weiwei_03,20190918,20190328,20200101,20000,278
1weiwei,1weiwei_03,20190705,20190328,20200101,20000,278
jd_761a7be5a9e2e,jd_761a7be5a9e2e_03,20190809,20190607,20200101,10000,207
jd_761a7be5a9e2e,jd_761a7be5a9e2e_03,20190721,20190607,20200101,10000,207
jd_761a7be5a9e2e,jd_761a7be5a9e2e_03,20190607,20190607,20200101,10000,207
jd_761a7be5a9e2e,jd_761a7be5a9e2e_03,20190828,20190607,20200101,10000,207
jd_761a7be5a9e2e,jd_761a7be5a9e2e_03,20190608,20190607,20200101,10000,207
jd_761a7be5a9e2e,jd_761a7be5a9e2e_03,20190716,20190607,20200101,10000,207
jd_4a928bdc5d5b1,jd_4a928bdc5d5b1_03,20191105,20190515,20200101,23875,230
jd_4a928bdc5d5b1,jd_4a928bdc5d5b1_03,20191007,20190515,20200101,23875,230
世健0820,世健0820_03,20191203,20170611,20200101,58250,933
世健0820,世健0820_03,20191226,20170611,20300101,58250,4586
世健0820,世健0820_03,20191224,20170611,20300101,58250,4586
世健0820,世健0820_03,20191019,20170611,20200101,57500,933
世健0820,世健0820_03,20191029,20170611,20200101,58250,933
世健0820,世健0820_03,20200203,20170611,20300101,58250,4586
世健0820,世健0820_03,20200329,20170611,20300101,58250,4586
世健0820,世健0820_03,20191205,20170611,20200101,58250,933
世健0820,世健0820_03,20191215,20170611,20200101,58250,933
世健0820,世健0820_03,20200102,20170611,20300101,58250,4586
世健0820,世健0820_03,20200112,20170611,20300101,58250,4586
世健0820,世健0820_03,20200110,20170611,20300101,58250,4586
世健0820,世健0820_03,20191103,20170611,20200101,58250,933
世健0820,世健0820_03,20191126,20170611,20200101,58250,933
世健0820,世健0820_03,20190926,20170611,20200101,57500,933
世健0820,世健0820_03,20191128,20170611,20200101,58250,933
世健0820,世健0820_03,20191008,20170611,20200101,57500,933
世健0820,世健0820_03,20200207,20170611,20300101,58250,4586
世健0820,世健0820_03,20200107,20170611,20300101,58250,4586
世健0820,世健0820_03,20191102,20170611,20200101,58250,933
世健0820,世健0820_03,20191112,20170611,20200101,58250,933
世健0820,世健0820_03,20191210,20170611,20200101,58250,933
世健0820,世健0820_03,20191107,20170611,20200101,58250,933
世健0820,世健0820_03,20191017,20170611,20200101,57500,933
世健0820,世健0820_03,20191027,20170611,20200101,57500,933
世健0820,世健0820_03,20191020,20170611,20200101,57500,933
世健0820,世健0820_03,20200116,20170611,20300101,58250,4586
世健0820,世健0820_03,20191110,20170611,20200101,58250,933
世健0820,世健0820_03,20191202,20170611,20200101,58250,933
世健0820,世健0820_03,20191222,20170611,20200101,58250,933
世健0820,世健0820_03,20191114,20170611,20200101,58250,933
世健0820,世健0820_03,20191121,20170611,20200101,58250,933
世健0820,世健0820_03,20191004,20170611,20200101,57500,933
世健0820,世健0820_03,20191024,20170611,20200101,57500,933
世健0820,世健0820_03,20191026,20170611,20200101,57500,933
世健0820,世健0820_03,20191207,20170611,20200101,58250,933
世健0820,世健0820_03,20191217,20170611,20200101,58250,933
世健0820,世健0820_03,20191003,20170611,20200101,57500,933
世健0820,世健0820_03,20191013,20170611,20200101,57500,933
世健0820,世健0820_03,20191022,20170611,20200101,57500,933
世健0820,世健0820_03,20191231,20170611,20300101,58250,4586
三千城管大部长,三千城管大部长_03,20190617,20190317,20200101,11250,289
三千城管大部长,三千城管大部长_03,20190908,20190317,20200101,11250,289
三千城管大部长,三千城管大部长_03,20190807,20190317,20200101,11250,289
hu394738800,hu394738800_03,20191113,20161108,20200101,57500,1148
hu394738800,hu394738800_03,20190804,20161108,20200101,57500,1148
hu394738800,hu394738800_03,20190603,20161108,20200101,57500,1148
jd_785abf2526db0,jd_785abf2526db0_03,20191226,20191006,20300101,40750,3739
jd_785abf2526db0,jd_785abf2526db0_03,20191218,20191006,20200101,40000,86
jd_785abf2526db0,jd_785abf2526db0_03,20200309,20191006,20300101,40750,3739
jd_785abf2526db0,jd_785abf2526db0_03,20200317,20191006,20300101,40750,3739
jd_785abf2526db0,jd_785abf2526db0_03,20200122,20191006,20300101,40750,3739
jd_785abf2526db0,jd_785abf2526db0_03,20191230,20191006,20300101,40750,3739
jd_785abf2526db0,jd_785abf2526db0_03,20200330,20191006,20300101,40750,3739
jd_6b20608229564,jd_6b20608229564_03,20200101,20191103,20300101,12500,3711
jd_6b20608229564,jd_6b20608229564_03,20200209,20191103,20300101,12500,3711
jd_6b20608229564,jd_6b20608229564_03,20200207,20191103,20300101,12500,3711
jd_6b20608229564,jd_6b20608229564_03,20191221,20191103,20200101,12500,58
15981596895_p,15981596895_p_03,20190809,20181120,20200101,26250,406
15981596895_p,15981596895_p_03,20200115,20181120,20300101,36750,4059
15981596895_p,15981596895_p_03,20191205,20181120,20200101,36750,406
15981596895_p,15981596895_p_03,20190415,20181120,20200101,8750,406
15981596895_p,15981596895_p_03,20190804,20181120,20200101,26250,406
15981596895_p,15981596895_p_03,20190509,20181120,20200101,8750,406
jd_6b8c85e3c6579,jd_6b8c85e3c6579_03,20190927,20190705,20200101,12500,179
jd_6b8c85e3c6579,jd_6b8c85e3c6579_03,20200130,20190705,20300101,27500,3832
jd_6b8c85e3c6579,jd_6b8c85e3c6579_03,20190903,20190705,20200101,12500,179
jd_6b8c85e3c6579,jd_6b8c85e3c6579_03,20191124,20190705,20200101,17500,179
jd_6b8c85e3c6579,jd_6b8c85e3c6579_03,20190705,20190705,20200101,12500,179
jd_6b8c85e3c6579,jd_6b8c85e3c6579_03,20191026,20190705,20200101,12500,179
jd_63b614272e820,jd_63b614272e820_03,20200220,20190712,20300101,5875,3825
jd_63b614272e820,jd_63b614272e820_03,20191111,20190712,20200101,3125,172
jd_639f43181584b,jd_639f43181584b_03,20191115,20190616,20200101,14000,198
jd_639f43181584b,jd_639f43181584b_03,20191125,20190616,20200101,14000,198
jd_639f43181584b,jd_639f43181584b_03,20200217,20190616,20300101,14000,3851
jd_639f43181584b,jd_639f43181584b_03,20191117,20190616,20200101,14000,198
jd_6f173e36fa17f,jd_6f173e36fa17f_03,20191106,20191106,20200101,5000,55
jd_5995d8294aa70,jd_5995d8294aa70_03,20191113,20191113,20200101,5000,48
jd_5995d8294aa70,jd_5995d8294aa70_03,20191114,20191113,20200101,5000,48
jd_5995d8294aa70,jd_5995d8294aa70_03,20200204,20191113,20300101,5000,3701
jd_4e0a9f32d21b7,jd_4e0a9f32d21b7_03,20190427,20190307,20200101,7500,299
jd_4e0a9f32d21b7,jd_4e0a9f32d21b7_03,20190506,20190307,20200101,7500,299
jd_4e0a9f32d21b7,jd_4e0a9f32d21b7_03,20190522,20190307,20200101,11250,299
jd_443137f08eee7,jd_443137f08eee7_03,20200123,20190525,20300101,15000,3873
jd_443137f08eee7,jd_443137f08eee7_03,20191223,20190525,20200101,15000,220
jd_443137f08eee7,jd_443137f08eee7_03,20191224,20190525,20300101,15000,3873
jd_443137f08eee7,jd_443137f08eee7_03,20191215,20190525,20200101,15000,220
jd_443137f08eee7,jd_443137f08eee7_03,20200325,20190525,20300101,15000,3873
jd_443137f08eee7,jd_443137f08eee7_03,20200303,20190525,20300101,15000,3873
jd_443137f08eee7,jd_443137f08eee7_03,20191113,20190525,20200101,15000,220
jd_443137f08eee7,jd_443137f08eee7_03,20191230,20190525,20300101,15000,3873
jd_443137f08eee7,jd_443137f08eee7_03,20191020,20190525,20200101,15000,220
jd_443137f08eee7,jd_443137f08eee7_03,20200124,20190525,20300101,15000,3873
jd_443137f08eee7,jd_443137f08eee7_03,20191114,20190525,20200101,15000,220
jd_443137f08eee7,jd_443137f08eee7_03,20191221,20190525,20200101,15000,220
jd_443137f08eee7,jd_443137f08eee7_03,20190823,20190525,20200101,8750,220
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20191015,20180127,20200101,43750,703
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20200220,20180127,20300101,43750,4356
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20200123,20180127,20300101,43750,4356
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20200121,20180127,20300101,43750,4356
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20200120,20180127,20300101,43750,4356
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20200212,20180127,20300101,43750,4356
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20190525,20180127,20200101,43750,703
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20190625,20180127,20200101,43750,703
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20190624,20180127,20200101,43750,703
jd_6f9c48dd0d613,jd_6f9c48dd0d613_03,20200211,20180127,20300101,43750,4356
jd_70bd32713720b,jd_70bd32713720b_03,20190621,20181026,20200101,45000,431
jd_70bd32713720b,jd_70bd32713720b_03,20190520,20181026,20200101,37500,431
jd_70bd32713720b,jd_70bd32713720b_03,20190725,20181026,20200101,45000,431
jd_70bd32713720b,jd_70bd32713720b_03,20190823,20181026,20200101,45000,431
jd_70bd32713720b,jd_70bd32713720b_03,20190609,20181026,20200101,45000,431
jd_541d53b170c7c,jd_541d53b170c7c_03,20200116,20180820,20300101,14625,4151
jd_541d53b170c7c,jd_541d53b170c7c_03,20191110,20180820,20200101,13875,498
jd_541d53b170c7c,jd_541d53b170c7c_03,20191226,20180820,20300101,14625,4151
15527950579_p,15527950579_p_03,20191118,20170204,20200101,43750,1060
15527950579_p,15527950579_p_03,20190901,20170204,20200101,43750,1060
yu19861202,yu19861202_03,20191130,20190109,20200101,16375,356
yu19861202,yu19861202_03,20191210,20190109,20200101,16375,356
yu19861202,yu19861202_03,20200224,20190109,20300101,16375,4009
yu19861202,yu19861202_03,20190710,20190109,20200101,11375,356
yu19861202,yu19861202_03,20190515,20190109,20200101,11375,356
jd_5c7e98c2e60c0,jd_5c7e98c2e60c0_03,20200322,20180822,20300101,22500,4149
jd_5c7e98c2e60c0,jd_5c7e98c2e60c0_03,20191008,20180822,20200101,22500,496
jd_5c7e98c2e60c0,jd_5c7e98c2e60c0_03,20191013,20180822,20200101,22500,496
jd_5c7e98c2e60c0,jd_5c7e98c2e60c0_03,20200212,20180822,20300101,22500,4149
jd_5c7e98c2e60c0,jd_5c7e98c2e60c0_03,20191007,20180822,20200101,22500,496
jd_52b6213346770,jd_52b6213346770_03,20191006,20190928,20200101,11250,94
jd_52b6213346770,jd_52b6213346770_03,20191003,20190928,20200101,11250,94
jd_52b6213346770,jd_52b6213346770_03,20190928,20190928,20200101,11250,94
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20191130,20181031,20200101,15000,426
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20191217,20181031,20200101,15000,426
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20200318,20181031,20300101,15000,4079
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20200121,20181031,20300101,15000,4079
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20190810,20181031,20200101,8750,426
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20200202,20181031,20300101,15000,4079
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20200222,20181031,20300101,15000,4079
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20200118,20181031,20300101,15000,4079
jd_7cb5130381cc3,jd_7cb5130381cc3_03,20191104,20181031,20200101,8750,426
jd_6aa3a47103a8b,jd_6aa3a47103a8b_03,20200101,20170812,20300101,47125,4524
jd_6aa3a47103a8b,jd_6aa3a47103a8b_03,20190830,20170812,20200101,36250,871
wxb18657522288,wxb18657522288_03,20190412,20171110,20200101,50000,781
13938107503_p,13938107503_p_03,20191118,20181210,20200101,32625,386
13938107503_p,13938107503_p_03,20191227,20181210,20300101,32625,4039
13938107503_p,13938107503_p_03,20200131,20181210,20300101,32625,4039
13938107503_p,13938107503_p_03,20190919,20181210,20200101,23250,386
13938107503_p,13938107503_p_03,20190918,20181210,20200101,22500,386
13938107503_p,13938107503_p_03,20190821,20181210,20200101,22500,386
13938107503_p,13938107503_p_03,20200301,20181210,20300101,32625,4039
jd_4cf8eea89efb2,jd_4cf8eea89efb2_03,20190730,20190212,20200101,7500,322
jd_4cf8eea89efb2,jd_4cf8eea89efb2_03,20190806,20190212,20200101,7500,322
jd_743e48139a380,jd_743e48139a380_03,20200113,20190710,20300101,24375,3827
jd_743e48139a380,jd_743e48139a380_03,20200206,20190710,20300101,24375,3827
jd_743e48139a380,jd_743e48139a380_03,20200211,20190710,20300101,24375,3827
jd_743e48139a380,jd_743e48139a380_03,20191107,20190710,20200101,18750,174
jd_743e48139a380,jd_743e48139a380_03,20191127,20190710,20200101,24375,174
jd_743e48139a380,jd_743e48139a380_03,20200204,20190710,20300101,24375,3827
jd_743e48139a380,jd_743e48139a380_03,20200203,20190710,20300101,24375,3827
jd_743e48139a380,jd_743e48139a380_03,20200208,20190710,20300101,24375,3827
jd_743e48139a380,jd_743e48139a380_03,20200109,20190710,20300101,24375,3827
jd_743e48139a380,jd_743e48139a380_03,20191111,20190710,20200101,18750,174
jd_743e48139a380,jd_743e48139a380_03,20191126,20190710,20200101,24375,174
jd_743e48139a380,jd_743e48139a380_03,20191031,20190710,20200101,18750,174
wdMSaCKgQRgHvl,wdMSaCKgQRgHvl_03,20191008,20190503,20200101,11000,242
wdMSaCKgQRgHvl,wdMSaCKgQRgHvl_03,20191119,20190503,20200101,12250,242
wdMSaCKgQRgHvl,wdMSaCKgQRgHvl_03,20200217,20190503,20300101,12250,3895
wdMSaCKgQRgHvl,wdMSaCKgQRgHvl_03,20200109,20190503,20300101,12250,3895
wdMSaCKgQRgHvl,wdMSaCKgQRgHvl_03,20191116,20190503,20200101,12250,242
jd_710466111e631,jd_710466111e631_03,20191217,20190723,20200101,36375,161
jd_710466111e631,jd_710466111e631_03,20191210,20190723,20200101,35625,161
jd_51b0fb7b93fba,jd_51b0fb7b93fba_03,20191223,20190213,20200101,23750,321
jd_51b0fb7b93fba,jd_51b0fb7b93fba_03,20200103,20190213,20300101,23750,3974
jd_51b0fb7b93fba,jd_51b0fb7b93fba_03,20200226,20190213,20300101,23750,3974
jd_51b0fb7b93fba,jd_51b0fb7b93fba_03,20200308,20190213,20300101,23750,3974
jd_51b0fb7b93fba,jd_51b0fb7b93fba_03,20200224,20190213,20300101,23750,3974
jd_51b0fb7b93fba,jd_51b0fb7b93fba_03,20191113,20190213,20200101,23750,321
jd_7817ec9f369a3,jd_7817ec9f369a3_03,20190928,20180405,20200101,51250,635
walson_wu,walson_wu_03,20190615,20181011,20200101,18750,446
jd_78e843dd92eb7,jd_78e843dd92eb7_03,20190611,20180813,20200101,15875,505
51397613_m,51397613_m_03,20191102,20190424,20200101,27000,251
51397613_m,51397613_m_03,20200113,20190424,20300101,33250,3904
51397613_m,51397613_m_03,20200327,20190424,20300101,33250,3904
51397613_m,51397613_m_03,20200102,20190424,20300101,33250,3904
51397613_m,51397613_m_03,20200315,20190424,20300101,33250,3904
51397613_m,51397613_m_03,20191026,20190424,20200101,27000,251
51397613_m,51397613_m_03,20200116,20190424,20300101,33250,3904
51397613_m,51397613_m_03,20200126,20190424,20300101,33250,3904
51397613_m,51397613_m_03,20191226,20190424,20300101,27000,3904
51397613_m,51397613_m_03,20200225,20190424,20300101,33250,3904
51397613_m,51397613_m_03,20191126,20190424,20200101,27000,251
51397613_m,51397613_m_03,20200326,20190424,20300101,33250,3904
100844576-430952,100844576-430952_03,20200103,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200121,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200214,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200203,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200213,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200223,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200219,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200114,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200106,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20200320,20160728,20300101,66875,4904
100844576-430952,100844576-430952_03,20190410,20160728,20200101,66875,1251
jd_77b3f8be6b18c,jd_77b3f8be6b18c_03,20200206,20170516,20300101,50000,4612
